id,pantun,quality,reason,avg_syllables,rhyme_type,line_count
2946,"Anak itik si anak angsa,
Berenang-renang di air tenang;
Berjiran tak kira agama dan bangsa,
Hidup muafakat susah dan senang.",Moderate,Word count per line is not in the range of 4-5,10.0,ABAB,4
2947,"Redup banjaran subur gelugur,
Terap, berangan lebatnya ara;
Hidup berjiran tegur menegur,
Akrab hubungan bagai saudara.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
2948,"Naik rakit di musim bah,
Kayuh tersalah hanyut ke Pedu;
Kalau sakit ditimpa musibah,
Jiran tetanggalah tempat mengadu.",Moderate,Syllable count per line is not in the range of 8-12,9.5,ABAB,4
2949,"Hidup berjiran amalkan muafakat,
Tolong menolong jadi amali;
Kalau jiran sudah dekat,
Ibarat bau gulai dalam kuali.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
2950,"Hendak ke kota mencari sutera,
Beli juga pisang sesikat;
Bulat kata aman sejahtera,
Jiran tetangga saling muafakat.",Moderate,No nature elements,10.0,ABAB,4
2951,"Duduk bersantai di pantai punggur,
Menikmati keindahan saujana pandangan;
Sesama jiran tegur menegur,
Ziarah menziarahi jadikan amalan.",Moderate,Syllable count per line is not in the range of 8-12,11.25,ABAB,4
2952,"Kuning kuning si baju kuning,
Sungguh segak bunga dibahu;
Sakit demam sakit pening,
Tak salah ambil lah tahu.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.5,ABAB,4
2953,"Indah halaman dik bunga Gelam,
Bendul tangga dihinggap tempua;
Manis senyuman bertukar salam,
Jiran tetangga adik beradik kedua.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
2954,"Kain dewangga halus sutera,
Ramai berkenan susah dicari;
Jiran tertangga ibarat saudara,
Dicubit kanan terasa kiri.",Moderate,No nature elements,10.0,ABAB,4
2955,"Memikat tempua di Pulau Tiga,
Pulang bersampan ke hulu muara;
Muafakat kata sesama tetangga,
Nyaman harmoni hati pun gembira.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
2956,"Pergi Tuaran empat jejaka,
Leka perhati dua sejoli;
Dengan jiran berbaik sangka,
Iri hati jangan sesekali.",Moderate,No nature elements,9.0,ABAB,4
2957,"Tahan pukat dan juga belat,
Air yang tenang banyak ikannya;
Jiran sepakat membawa berkat,
Susah senang biar bersama.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
2958,"Terburu disauk si ikan sepat,
Berenang melentuk sebelah sampan;
Terbau lauknya jiran terdekat,
Dihulur semangkok mengelak kempunan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
2959,"Digigi air memasang belat,
Dapat seekor ikan bentutu;
Jiran muafakat membawa berkat,
Hidup harmoni saling membantu.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
2960,"Songket biru indah ditekat,
Dua sejoli sehidup semati;
Hidup berjiran amalkan muafakat,
Negara makmur tetap dihormati.",Moderate,No nature elements,10.25,ABAB,4
2961,"Indah sulaman bercorak alam,
Kain dewangga halus sutera;
Manis senyuman berjabat salam,
Jiran tetangga ibarat saudara.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
2962,"Pergi memancing si ikan belanak,
Janganlah lupa bawa bekalan;
Bila ku ingat zaman kanak-kanak,
Sehingga kini masih berkekalan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.75,ABAB,4
2963,"Sungguh manis limau bali,
Manis lagi buah rambutan;
Bermain sereemban dan lompat tali,
Permainan tradisional tetap diingatan.",Moderate,No nature elements,9.5,ABAB,4
2964,"Dijolok-jolok belalang tanah,
Di tepi sawah berduri semambu;
Bermain pondok-pondok di belakang rumah,
Ada juga yang jadi ayah dan ibu.",Moderate,Word count per line is not in the range of 4-5,11.25,ABAB,4
2965,"Layang layang bertali tangsi,
Main guli di bawah tangga;
Gajah tak ponah makan nasi,
Tapi badan gedempol juga.",Moderate,No nature elements,8.75,ABAB,4
2966,"Memilih kain berasak-asak,
Di pasar kuala ramai pembeli;
Kakak bermain masak-masak,
Adik pula bermain guli.",Moderate,Word count per line is not in the range of 4-5; No nature elements,8.75,ABAB,4
2967,"Duduk bersimpuh di tepi bangku,
Sambil bermain si batu congkak;
Itulah kenangan zaman kecil ku,
Bermain bersama adik dan kakak.",Moderate,No nature elements,10.0,ABAB,4
2968,"Sayur kacang ikan kerisi,
Buat santapan berulam peria;
Galah panjang mainan tradisi,
Bersama teman bersuka ria.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
2969,"Menggoreng puyu untuk diratah,
Telah dijala dapat sekarung;
Senapang kayu berikat getah,
Peluru pula bijinya terung.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
2970,"Kura-kura mendengus keluh,
Kepala melekap bawah titi;
Aku kira sampai sepuluh,
Siapa tertangkap dia ganti.",Moderate,Word count per line is not in the range of 4-5,9.0,ABAB,4
2971,"Air kelapa buah limau,
Jadi makanan di Solok Duku;
Pukul berapa Tok Rimau,
Itulah permainan kesukaanku",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,8.75,ABAB,4
2972,"Pagi hari bermain lelayang,
Petang hati bermain guli;
Dikau tetap ku sayang,
Namun diriku tak dipeduli.",Moderate,Syllable count per line is not in the range of 8-12; No nature elements,8.5,ABAB,4
2973,"Terbang helang berpusing pusing,
Jauh tinggi nun diawan;
Dalam banyak banyak gasing,
Kayu jambu tak boleh lawan.",Moderate,Syllable count per line is not in the range of 8-12,8.0,ABAB,4
2974,"Dari Sentul tuju Segambut,
Bawa bertih habis dijaja;
Seronok betul main selambut,
Tarik upih hingga ke senja.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
2975,"Ada kodok di tepi reban,
Petik maman dibawa pulang;
Main pondok batu seremban,
Rindu teman alang-kepalang.",Moderate,Word count per line is not in the range of 4-5,8.75,ABAB,4
2976,"Laman terbentang tepi berkerikil,
Tersedia untuk lubang digali;
Waktu petang rakan memanggil,
Berkumpul untuk bermain guli.",Moderate,No nature elements,9.75,ABAB,4
2977,"Meniti budak di atas titi,
Takutnya rebah jalannya laju;
Mata ditutup sebelah teliti,
Dalam bulatan guli dituju.",Moderate,No nature elements,10.25,ABAB,4
2978,"Berkias madah beralun lunak,
Wajah ceria saudara saudari;
Sungguh indah zaman kanak-kanak,
Riang gembira sepanjang hari.",Moderate,No nature elements,9.5,ABAB,4
2979,"Bermain guli dilaman rumah,
Warna gulinya cantik menawan;
Senyum diberi bersifat ramah,
Murah rezeki ramai lah kawan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
2980,"Isikan air di dalam baldi,
Bawa kehutan mencari nira;
Seronok dulu main konda kondi,
Berlari-lari sambil mengira.",Moderate,Word count per line is not in the range of 4-5,9.75,ABAB,4
2981,"Ditebang rebah pohon bidara,
Kayunya dibuat membakar ikan;
Pluck terbang dibaling ke udara,
Jatuh berdentum jadi keseronokkan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
2982,"Paya banyak si ikan keli,
Tangkap seekor untuk dimakan;
Punyalah seronok bermain guli,
Perut lapar lupa nak makan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
2983,"Ambil akar mengikat rusa,
Rusa tejerat tepian onak;
Gelanggang pendekar warisan bangsa,
Terpisah tidak di zaman kanak-kanak.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
2984,"Tika sang kancil lain dikurung,
Pakat berlari memanjat busut;
Leka si kecil main tempurung,
Diikat tali dibuat kasut.",Moderate,No nature elements,9.0,ABAB,4
2985,"Pergi ke kedai membeli kotak,
Hendak di isi buah berangan;
Teringat aku zaman budak budak,
Itu semua tinggal kenangan.",Moderate,No nature elements,9.75,ABAB,4
2986,"Tinggi sungguh pohon berangan,
Tempat berteduh sepasang rusa;
Cerita yang dulu tinggal kenangan,
Budak-budak sekarang tak boleh merasa.",Moderate,Syllable count per line is not in the range of 8-12,10.75,ABAB,4
2987,"Tun teja dari Lampong,
Naik perahu pulang ke desa;
Rasanya seronok duduk di kampong,
Bermain berenang perkara biasa.",Moderate,Syllable count per line is not in the range of 8-12; No nature elements,9.25,ABAB,4
2988,"Budak-budak bermain gasing,
Bermain saling pangkah memangkah;
Kalau susah janganlah bising,
Berusaha ikhtiar selesaikan masalah.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,9.75,ABAB,4
2989,"Layang-layang terbang tinggi,
Diterbangkan ramai tepi paya;
Hidup kita ada untung rugi,
Hanya yang tabah pasti berjaya.",Moderate,Word count per line is not in the range of 4-5; No nature elements,9.5,ABAB,4
2990,"Kicau burung di pagi hari,
Matahari bersinar terang;
Zaman kanak kanak riang berlari,
Hingga kini tetap terkenang.",Moderate,Word count per line is not in the range of 4-5,9.25,ABAB,4
2991,"Pegi mengail tepi sungai,
Bawak seekor ikan keli;
Jangan kita buat perangai,
Lebih baik main guli.",Moderate,Syllable count per line is not in the range of 8-12,7.5,ABAB,4
2992,"Bersiar siar di bandar seremban,
Mencari cacing mesti digali;
Kakak bermain batu seremban,
Bersama abang bermain guli.",Moderate,No nature elements,9.25,ABAB,4
2993,"Pergi memancing mencari cacing,
Mencari cacing bersama Suli;
Zaman kanak-kanak bermain gasing,
Bermain gasing dan juga guli.",Moderate,No nature elements,9.75,ABAB,4
2994,"Naik basikal berpusing,
Bila jatuh jangan bertekak;
Budak lelaki main gasing,
Budak perempuan main congkak.",Poor,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12; No nature elements,8.0,ABAB,4
2995,"Kepungan sudah ada sang kancil,
Jangan diletak kayu, keluli;
Kenangan indah ketika kecil,
Bermain congkak dan tuju guli.",Moderate,No nature elements,9.75,ABAB,4
2996,"Cantik kain baju kebaya,
Kain ela dipotong labuh;
Mari bermain sepak raga,
Timbang bola badan berpeluh.",Moderate,No nature elements,8.25,ABAB,4
2997,"Biskut kelapa terasa lemau,
Dihidang nyonya kacukan banjar;
Pukul berapa datuk harimau,
Habis bertanya datuk pun kejar.",Moderate,No nature elements,10.0,ABAB,4
2998,"Cincin warisan berbatu permata,
Tampak berseri diukir ukir;
Baling tin,Seremban permainan kita,
Warisan tradisi semakin terpinggir.",Moderate,No nature elements,10.75,ABAB,4
2999,"Jalak lenteng lakonan seniman,
Anak desa inginkan puteri;
Bermain teng teng di tengah laman,
Dikejar angsa bertempiaran lari.",Moderate,Word count per line is not in the range of 4-5,10.0,ABAB,4
3000,"Seri Siantan suka berlenggang,
Membawa kelapa jalan perlahan;
Gelung rotan dipusing di pinggang,
Berlawan siapa yang lama tahan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
3001,"Tarian zapin sudah diisi,
Jangan diisi tarian celaru;
Kuda kepang permainan tradisi,
Gagahkah lagi di zaman yang baru.",Moderate,Word count per line is not in the range of 4-5,9.5,ABAB,4
3002,"Bermain congkak di pesta tahan,
Menang berganda hadiah idaman;
Janganlah bongkak di bumi Tuhan,
Apa yang ada semuanya pinjaman.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
3003,"Mencari umbut digigitlah lintah,
Di tepi bendang tepian titi;
Bermain selambut bijilah getah,
Sangatlah girang sukanya hati.",Moderate,No nature elements,10.0,ABAB,4
3004,"Beli laksa di pekan Danok,
Laksa disorok dalam cerana;
Membesar di desa cukup seronok,
Main sorok-sorok hingga terlena.",Moderate,No nature elements,10.0,ABAB,4
3005,"Bunyi rebana sudah bergema,
Cepatlah adik nanti terlambat;
Wau, gasing permainan lama,
Bagaimana mungkin mahu dimartabat.",Moderate,No nature elements,10.0,ABAB,4
3006,"Jalan berliku pargi ke Tangkak,
Beli sekilo si udang galah;
Zaman kecilku suka bermain congkak,
Jadi hero tak pernah kalah.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
3007,"Tuju ke reban baiki bumbung,
dibubuh redai tempa sehala;
batu seremban tinggi dilambung,
jatuh berderai timpa kepala.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
3008,"Isi pulut dalam bakul,
Buat tapai untuk diperam;
Tali dililit gasing dipukul,
Gasing pecah menangis geram.",Moderate,No nature elements,8.75,ABAB,4
3009,"Terasa lapang berehat di depan,
Bukit Berapit cantik tempatnya;
Dibuat senapang daripada papan,
Terung pipit menjadi pelurunya.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.75,ABAB,4
3010,"Jangan nyaring menyapa orang,
Bunyinya kasar tidaklah enak;
Bermain tingting dan galah panjang,
Teringat pula zaman kanak-kanak.",Moderate,No nature elements,9.75,ABAB,4
3011,"Panjat bukit sambil merangkak,
Lepas makan perut sengkak;
Terkenang kenangan bermain congkak,
Bermain bersama arwah kakak.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
3012,"Beli pahat jala serawan,
Di pinggir kali pokok beban;
Waktu rehat bersama kawan,
Main guli batu seremban.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.75,ABAB,4
3013,"Telang merukah ke lain pusing,
kaduk merempuh lentur serangkak;
silang memangkah bermain gasing,
duduk bersimpuh mengatur congkak",Moderate,No nature elements,9.5,ABAB,4
3014,"Lari sang kancil diserkup kain,
Ke rumpun bemban menuju kali;
Di masa kecil ralit bermain,
Jemu seremban melontar guli.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
3015,"Kanak-kanak bermain galah,
Galah diambil dari paya;
Hidup jangan mudah mengalah,
Selalulah berusaha hingga berjaya.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,9.5,ABAB,4
3016,"Ambilkan galah tolonglah tunjuk,
Galah yang lain untuk si bujang;
Jikalau kalah aku merajuk,
Kenangan bermain hai galah panjang.",Moderate,Word count per line is not in the range of 4-5,9.75,ABAB,4
3017,"Jalan pusing kampung hainan,
Nasi ditanak jangan berangan;
Congkak gasing tradisi mainan,
Zaman kanak kanak jadi pertandingan.",Moderate,No nature elements,9.75,ABAB,4
3018,"Nasi lemak rasanya enak,
Sambal tumis pedas sekali;
Rasa seronok zaman kanak-kanak,
Bermain congkak bermain guli.",Moderate,No nature elements,9.25,ABAB,4
3019,"Pagi pagi memetik petai,
Penat memetik pakai galah;
Zaman dulu belajar tak pandai,
Banyak ponteng nak ke sekolah.",Moderate,No nature elements,9.25,ABAB,4
3020,"Laluan denai sangat sempit,
Cari pula jalan lurus;
Tembak guna terung pipit,
Seronok berlari badan kurus.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.5,ABAB,4
3021,"Pecah cawan menjadi serpih,
Jangan dibiar ia bersepah;
Leka berkawan menarik upih,
Tidak sedar senja dah merah.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
3022,"Ke pohon buluh mencari rebung,
Di sengat tebuan lari bertempiaran;
Pinggang di gelek bermain relung,
Adik menangis tiada hiraukan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
3023,"Berdagang ke Champa Daeng Melewar,
Gulai belanak dibekal kakak;
Rindu menyapa apa penawar,
Zaman kanak-kanak bermain congkak.",Moderate,No nature elements,10.0,ABAB,4
3024,"Bergema bising ikan di lukah,
Tersangkut batang pokok seroja;
Bermain gasing pangkah memangkah,
Leka sepetang sehingga senja.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
3025,"Jalan berliku juga beronak,
Duri terpijak tidaklah asing;
Zaman riang kanak-kanak,
Bermain congkak bermain gasing.",Poor,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12; No nature elements,8.75,ABAB,4
3026,"Langit nampak mendung,
Mentari entah di mana;
Hutang banyak dikendung,
Menipu sini sana.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,7.0,ABAB,4
3027,"Ayah asah keri,
Asah tepi laman;
Kalau cari isteri,
Cari yang beriman.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,6.25,ABAB,4
3028,"Apa dalam baju,
Sekuntum bunga idaman;
Jangan pandu laju,
Nanti kena saman.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,6.5,ABAB,4
3029,"Minum dalam cawan,
Sarapan lepas subuh;
Biar ramai kawan,
Jangan ramai musuh.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,6.0,ABAB,4
3030,"Sedap kuih talam,
Buat putri ayu;
Jauh kirim salam,
Dekat pujuk rayu.",Poor,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12; No nature elements,5.25,ABAB,4
3031,"Makan buah kuini,
Potong biar tebal;
Sarapan pagi ini,
Lempeng cicah sambal.",Poor,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12; No nature elements,5.75,ABAB,4
3032,"Minum guna cawan,
Sarapan nasi dagang;
Bila dah tertawan,
Baik berterus terang.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,6.25,ABAB,4
