id,pantun,quality,reason,avg_syllables,rhyme_type,line_count
2288,"Jalan krikil mesti ditajak,
Tajak dibangsal simpan sehari;
Masak berfikir tindakan bijak,
Tidak kesal kemudian hari.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
2289,"Benang berasal dari kapas,
Diborong biduan di majlis nikah;
Usah menyesal kejadian lepas,
Jadikan panduan terus melangkah.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
2290,"Jerat tempua ke dalam sangkar,
Sayu mata pandang ke baran;
Hindar semua perkara mungkar,
Berhijrah kita ke arah kebenaran.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
2291,"Pergi ke hutan memburu landak,
Sejenis binatang badan berduri;
Berfikir dahulu sebelum bertindak,
Jangan menyesal di kemudian hari.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",11.0,ABAB,4
2292,"Gigi sebaris putih melepak,
Menjauhi hanyir ikan patin;
Dikaji habis sebelum bertindak,
Tindakan zahir serta yang batin.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
2293,"Sudah resmi orang yang bijak,
Orang lama dikenang disanjung;
Di mana bumi kita berpijak,
Di situ langit patut kita junjung.",Moderate,Word count per line is not in the range of 4-5,10.0,ABAB,4
2294,"Pergi kekota naik perahu,
Sayang pedati ditengah kota;
Usah berkata kalau tak tahu,
Takut nanti membawa dusta.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
2295,"Badan letih terasa lesu,
Baik berehat semoga segar;
Jangan diikut tuntutan nafsu,
Setiap perbuatan dahuluilah sabar.",Moderate,No nature elements,9.5,ABAB,4
2296,"Indah jambangan di tepi pagar,
Diintai di tingkap terlindung bangsal;
Dibuat larangan berani dilanggar,
Dah kena tangkap baru menyesal.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
2297,"Bertemankan rakan mencari makan,
Burung bersiulan merentas desa;
Fikirkan kebaikan renungkan keburukan,
Elakkan penyesalan yang mungkin dirasa.",Moderate,Syllable count per line is not in the range of 8-12,11.75,ABAB,4
2298,"Cahaya sekata teriknya sinar,
Di hujung bangsal terbias indah;
Menitip berita biarlah benar,
Bimbang sesal tiada sudah.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
2299,"Terang menebaih semak di bendang,
Bendang padi tempat bermain;
Barang yang lepaih jangan dikenang,
Sudah menjadi hak orang lain.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
2300,"Sinar cahaya ternampak indah,
Hati melara tidak keruan;
Rasa percaya hilang sudah,
Bila bicara sekadar gurauan.",Moderate,No nature elements,9.5,ABAB,4
2301,"Jalan berbatu ke Inderagiri,
Hendak mendaki gunungnya daik;
Hujan batu di negeri sendiri,
Patut disyukuri dengan terbaik.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
2302,"Bunga mawar indah berkembang,
Musim hujan berbunga lebat;
Andai tindakan mengarah sumbang,
Jangan berlengah untuk bertaubat.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
2303,"Burung merbah terbang rendah,
Hinggap pula diranting mati;
Fikiran janganlah berubah rubah,
Teguhkan pendirian dalam hati.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
2304,"Kopi secakir sekeping roti,
buat sarapan untuk adinda;
akal memikir pelita hati,
suluh kebaikan jalan direda.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
2305,"Tangkap beruk di tepi sawah,
Makan durian sampai terlena;
Sudah terantuk baru tengadah,
Sesal kemudian tidak berguna.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
2306,"Bermandi manda di hulu,
Airnye keroh dikocak bebudak;
Buat sesuatu fikir dahulu,
Jika betul barulah bertindak.",Moderate,No nature elements,9.25,ABAB,4
2307,"Kala merenda nanar menyerang,
Berpeluh sakan rata menggetus;
Gemala minda menyinar terang,
Menyuluh akan kata diputus.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
2308,"Jarangkan lada buangkan kekwa,
Takir setentang mengguna tajak;
Lapangkan dada tenangkan jiwa,
Berfikir matang sempurna bijak.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
2309,"Lekir di hulu nanti dicari,
Keliru busu redah jalannya;
Berfikir dulu amati diri,
Terburu nafsu padah akhirnya.",Moderate,No nature elements,10.0,ABAB,4
2310,"Mempelam muda tiada luak,
Semasa mudik bekalan roti;
Harus waspada hindari riak,
Tutur yang baik terkesan hati.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
2311,"Datang peria berbaju lembab,
Berdayung kolek ke Inderagiri;
Perkerti mulia hidup beradab,
Tambah molek merendah diri.",Moderate,No nature elements,9.75,ABAB,4
2312,"Hening subuh di pagi jumaat,
Kumpul bersama kluarga sendiri;
Hujan rahmat membawa berkat,
Ramadhan barakah kita syukuri.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
2313,"Kain di beli dari jawa,
Ambil sehelai terus dilipat;
Senyum diukir iklaskan jiwa,
Menghormati insan pahala pun dapat.",Moderate,No nature elements,9.75,ABAB,4
2314,"Dari Segamat pergi ke Johor,
Memang sengaja terud ke Tumpat;
Solat Jumaat diganti zohor,
Sama saja pahala didapat.",Moderate,No nature elements,9.75,ABAB,4
2315,"Pokok semalu di pokok mengkudu,
Tumbuhnya satu di batu merkah;
Senyum selalu semanis madu,
Senyuman itu satu sedekah.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
2316,"Hutan di hulu nampak si gajah,
Sayang di hilir terlihat kelinci;
Senyum selalu pengindah wajah,
Keikhlasan lahir dari hati suci.",Moderate,Word count per line is not in the range of 4-5,10.5,ABAB,4
2317,"Dari Lipis ke batu kikir,
Singgah sebentar ke pekan Pontian;
Manis manis senyum terukir,
Kenangan jumaat Ramadhan 2020 jadi ingatan.",Poor,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12; No nature elements,10.25,ABAB,4
2318,"Bawa di raga si buah sawa,
Kutip merata kebun di gunung;
Senyum ketawa pengubat jiwa,
Cerialah kita jangan bermenung.",Moderate,Word count per line is not in the range of 4-5,9.75,ABAB,4
2319,"Jumaat pagi penuh indah,
Ramadhan ke 8 kita jalani;
Senyuman di beri satu sedekah,
Buat semua teman di pagi ini.",Moderate,Word count per line is not in the range of 4-5; No nature elements,9.5,ABAB,4
2320,"Pakma sekuntum dipijak gajah,
lunyai merekah terlihat jelas;
semanis senyum seindah wajah,
senyumlah sedekah paling ikhlas.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
2321,"Indah di taman di pagi hari,
Mekar melati berbagai jenis;
Madah senyuman ikhlas diberi,
Menguntum di hati terasa manis.",Moderate,Word count per line is not in the range of 4-5; No nature elements,10.25,ABAB,4
2322,"Aneka jenis ulam-ulaman,
Ketupat manis sebagai penganan;
Tambahkan manis dalam senyuman,
Kurangkan manis dalam makanan.",Moderate,Word count per line is not in the range of 4-5; No nature elements,10.25,ABAB,4
2323,"Dari lipis ke batu kikir,
Rumah cik Anum di terusan;
Bulan puasa banyak kan zikir,
Berbuat baik jangan lah bosan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",8.75,ABAB,4
2324,"Jalani Ramadhan turuti syariat,
Tiap amalan Allahkan lihat;
Berkat sedekah hari Jumaat,
Melimpah rezeki badan pun sihat.",Moderate,No nature elements,10.0,ABAB,4
2325,"Terbang rendah burung merpati,
Lalu hinggap di atas beranda;
Senyum diberi seikhlas hati,
Petua sihat awet muda.",Moderate,No nature elements,9.0,ABAB,4
2326,"Daun pandan daun palas,
Kacang merah di buat inti;
Senyum sedekah tak minta di balas,
Amalkan lah seikhlas hati.",Moderate,Word count per line is not in the range of 4-5; Syllable count per line is not in the range of 8-12,8.25,ABAB,4
2327,"Bulan terang menyinari taman,
Ternampak ungka meloncat melompat;
Ceriakan orang dengan senyuman,
Ramai yang suka pahala pun dapat.",Moderate,Word count per line is not in the range of 4-5,10.5,ABAB,4
2328,"Lurus lurus pokok kelapa,
Gugur buah nya dilaman nyonya;
Hitam sikit tidak mengapa,
Asal saja manis senyumannya.",Moderate,No nature elements,9.25,ABAB,4
2329,"Delima di laman sudah merekah,
Dibawa ke kedai dibeli kawan;
Kerana seyuman dara sedekah,
Hatiku tergadai jasadku tertawan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",11.25,ABAB,4
2330,"Penat sangat menanam halia,
Terasa segar mengutip petola;
Hari jumaat hari mulia,
Bersama kita menambah pahala.",Moderate,No nature elements,9.75,ABAB,4
2331,"Limau merekah dikupas dimakan,
Bersama ciku sedap rasanya;
Sedekah senyuman dia berikan,
Hati jiwaku tergadai akhirnya.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
2332,"Daun pandan hujung merekah,
Simpul cermat usah di sayat;
Jumaat Ramadhan afdal sedekah,
Syukuri nikmat sepanjang hayat.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
2333,"Kenjah beria lada di para,
Berdentum takir tega dilangkah;
Wajah ceria tanda gembira,
Senyum terukir juga sedekah.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
2334,"Hari ini hari jumaat,
Jangan kita kerumah hamdan;
Buat pahala jadi manfaat,
Supaya berkat dibulan Ramadhan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.0,ABAB,4
2335,"Sekumpul syelum beri manfaat,
tengalan sudah jenuh melukah;
tersimpul senyum hari Jumaat,
amalan mudah penuh barakah.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
2336,"Menuai rindu di hari pekerja,
Sayugia kelapan kita berpuasa;
Barisan hadapan tak duduk sahaja,
Kerah keringat membantu manusia.",Moderate,No nature elements,11.0,ABAB,4
2337,"Kepasar pagi membeli halia,
Beli bersama perencah laksa;
Sedekah dihulur dibulan mulia,
Pahala dikumpul berakah sentiasa.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.75,ABAB,4
2338,"Usah mengintai di balik tabir,
Hati berbunga di ulit kasih;
Senyuman manis terukir dibibir,
Tanda ikhlas hati nan bersih.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
2339,"Sulaman baldu indah terserlah,
Tersergam indah di mahligai seri;
Senyuman itu satu ibadah,
Pahala di tambah wajah berseri.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
2340,"Ikan berenang menuju kuala,
Laju berlalu bermacam jenis;
Sungguh senang mendapat pahala,
Ukirkan selalu senyuman yang manis.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
2341,"Ke Tasik Belum pergi menjala,
Hujan turun seperti ramalan;
Layang senyum diganjar pahala,
Sedekah mudah jadikan amalan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
2342,"Kucing menggigit lidi penyapu,
Terjatuh hidangan bertaburan sudu;
Bersedekah ringgit mungkin tak mampu,
Gantikan dengan senyuman bermadu.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",11.0,ABAB,4
2343,"Bulan ramadan pahala diraih,
Doa diangkat penghapus dosa;
Rakyat muafakat negara dikasih,
Senyuman terukir setia berjasa.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
2344,"Pergi ke taman membeli gambir,
Ketawa berdekah sambil meludah;
Ukir senyuman manis di bibir,
Amal sedekah yang amat mudah.",Moderate,No nature elements,10.25,ABAB,4
2345,"Jeling kenari di lorong itu,
kuih segala ditelan undan;
saling memberi bertolong bantu,
raih pahala bulan Ramadan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.5,ABAB,4
2346,"Dihidang manggis waktu berbuka,
Bersama dadih dan agar-agar;
Senyuman manis penawar duka,
Jiwa yang sedih kembali segar.",Moderate,No nature elements,10.0,ABAB,4
2347,"Lebat berbunga si buah pala,
Berbunga juga rambutan pulasan;
Berbuat baik mendapat pahala,
Pasti lakukan dengan keikhlasan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
2348,"Kucing menggigit ketika dilangkah,
Di atas tangga di rumah lama;
Janganlah ringgit sahaja disedekah,
Doa dan tenaga hulurkan sama.",Moderate,Word count per line is not in the range of 4-5; No nature elements,10.75,ABAB,4
2349,"Telur merekah jelas diganti,
di pekan sari hari Selasa;
hulur sedekah seikhlas hati,
nikmat memberi indah terasa.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
2350,"Tiupan angin lautan tioman,
Seguni pisang bawa belayar;
Senyuman manis terselah iman,
Awet muda tak perlu bayar.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.25,ABAB,4
2351,"Sedang kita ramadhan kelapan,
Menyambut jua hari pekerja;
Megah dijulang barisan hadapan,
Yang bercuti dihargai juga.",Moderate,No nature elements,9.75,ABAB,4
2352,"Hari minggu pergi ke pekan,
Beli pakaian di pasar karat;
Selamat bertugas di bulan Ramadhan,
Sambil bekerja teruskan beribadat.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.5,ABAB,4
2353,"Cantik orangnya tersenyum merekah,
Ketika melawat ke Pulau Pandan;
Besar pahalanya kalau bersedekah,
Di hari Jumaat di bulan Ramadhan.",Moderate,Word count per line is not in the range of 4-5,11.25,ABAB,4
2354,"Kalau tuan membeli halia,
Beli juga daun kari;
Bulan Ramadhan bulan mulia,
Hari jumaat penghulu segala hari.",Moderate,Syllable count per line is not in the range of 8-12,9.0,ABAB,4
2355,"Minum secangkir jusnya rambutan,
sunyi-syunyian rindu pun bercantum;
senyum diukir tak kelihatan,
puji-pujian buatku senyum.",Moderate,Word count per line is not in the range of 4-5; No nature elements,9.25,ABAB,4
2356,"Gadis sunti berkebaya baldu,
Waktu gerimis memetik mawar;
Bila hati berombak rindu,
Senyuman manis jadi penawar.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
2357,"Batu Kikir pekan indah,
Siang pari pisau tumpul;
Senyum terukir sedekah mudah,
Jumaat hari pahala dikumpul.",Moderate,Syllable count per line is not in the range of 8-12; No nature elements,8.75,ABAB,4
2358,"Sungguh harmonis hidup setaman,
teman berteman tidak menyisih;
kurangkan manis dalam minuman,
manis senyuman pengikat kasih.",Moderate,No nature elements,10.0,ABAB,4
2359,"Daun pandan dari Rokan,
Buah kurma dari Mekah;
Banyakkan amalan dibulan Ramadhan,
Senyuman juga satu sedekah.",Moderate,Syllable count per line is not in the range of 8-12,9.0,ABAB,4
2360,"Hang Lekir bicara beralas,
Hadapan puteri terasa kelu;
Senyum diukir sepenuh ikhlas,
Kanan memberi kiri tak tahu.",Moderate,No nature elements,9.75,ABAB,4
2361,"Tanam tebu ditepi bibir,
Di muara sungai memasang lukah;
Senyum manis lembut terukir,
Ikhlaskan senyuman dalam sedekah.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
2362,"Penuh ikan didalam lukah,
Sungguh berat raga pulasan;
Ikhlaskan hati dalam bersedekah,
Tidak mengharap sebarang balasan.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
2363,"Buah gugur baik dipungut,
Nanti dimakan burung terkukur;
Hidup jangan banyak merungut,
Banyak bersedekah tanda bersyukur.",Moderate,Syllable count per line is not in the range of 8-12; No nature elements,9.25,ABAB,4
2364,"Ada wanita di balik tabir,
Gelak berdekah nampak kepala;
Senyum kita manis di bibir,
Rupanya sedekah diberi pahala.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
2365,"Kain serupa berwarna merah,
Dipakai menantu naik kereta;
Usah dilupa zakat fitrah,
Ummah bersatu membersih harta.",Moderate,No nature elements,9.5,ABAB,4
2366,"Dari Lipis ke Batu Kikir,
Makan cendol dalam gelas;
Manis senyuman terukir dibibir,
Senyum diberi penuh ikhlas.",Moderate,No nature elements,9.25,ABAB,4
2367,"Musim haji pergi ke Mekah,
Pergi ke sana bersama jiran;
Hari Jumaat banyakkan sedekah,
Doa dan salam tanpa bayaran.",Moderate,No nature elements,9.5,ABAB,4
2368,"Tanaman manggis rapat ke jeti,
Tumbuhnya rendah dari kelapa;
Senyuman manis menambat hati,
Hilanglah sudah duka nestapa.",Moderate,No nature elements,10.0,ABAB,4
2369,"Halaman rumah nampak berseri,
Walau pun penat tidak rugi;
Senyuman manis ikhlas di beri,
Solat dhuha membawa rezeki.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
2370,"Kalau berjalan ke Batu Kikir,
Damai rasanya diwaktu petang;
Walau sedikit senyum diukir,
Ramài yang terpandang terasa senang.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.0,ABAB,4
2371,"Terlajak tepung kuih merekah,
Tersilap adunan pening kepala;
Amalan terbaik kita bersedekah,
Ganjaran Allah besar pahala.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
2372,"Sirih bergambir coklat dikulum,
Buah manggis masak merekah;
Lebarkan bibir lemparkan senyum,
Senyuman manis umpama merekah.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",9.75,ABAB,4
2373,"Dahan yang rekah menimpa halia,
Ranting merata di tanah merekah;
Jumaat barakah hari mulia,
Senyumlah kita sebagai sedekah.",Good,"Good structure, ABAB rhyme, sufficient syllables & words, contains good methapors",10.25,ABAB,4
2374,"Dari Lipis ke Batu Kikir,
Sungai diredah memasang lukah;
Dibulan Ramadhan banyakkan berzikir,
Semoga kehidupan dipenuhi barakah.",Moderate,Syllable count per line is not in the range of 8-12,11.25,ABAB,4
